target_Z,incident_energy,recoil_energy,recoil_px,recoil_py,recoil_pz,centerMomentum_energy,centerMomentum_px,centerMomentum_py,centerMomentum_pz
74,8,0.0683926,0.00305143,-0.00620044,0.0680407,8,0.00127783,-0.00156373,7.99964
74,8,0.426576,-0.00541129,0.00931804,0.42644,8,-0.00248958,0.00179038,7.99985
74,8,3.02732,0.0010327,0.00279696,3.02731,8,0.00269208,-0.00428851,7.99998
74,8,0.0597212,-0.000306783,-0.000937218,0.0597108,8,0.000159877,-3.58369e-05,7.99998
74,8,6.0805,0.00291545,-0.00281756,6.0805,8,-0.000114921,5.01449e-05,7.99997
74,8,1.44893,-0.000796295,0.00229931,1.44892,8,0.00212859,0.000315769,7.99999
74,8,0.0884435,-0.000586683,-0.00186049,0.0884205,8,-4.29666e-05,-0.000154312,7.99997
74,8,0.578446,0.00270569,0.00373099,0.578427,8,0.000955487,8.09225e-05,7.99997
74,8,0.0525105,-0.00333997,-0.00110206,0.0523901,8,-0.000370742,-0.000159262,7.99987
74,8,0.478476,0.000573686,0.00504014,0.478449,8,-0.000394382,-9.72398e-05,7.99996
74,8,0.027474,0.000671567,-9.85482e-05,0.0274608,8,0.000270754,-3.10989e-05,7.99998
74,8,0.0666201,0.000486285,-0.000610467,0.0666136,8,-2.9399e-05,-0.000159669,7.99999
74,8,0.020988,0.00035099,-0.00031177,0.0209765,8,0.000172987,0.000574826,7.99998
74,8,0.411398,-0.000833128,0.000460835,0.411397,8,-6.1507e-05,-5.54387e-05,7.99999
74,8,0.87324,-0.000721586,-0.00407802,0.87323,8,-0.001094,-7.83208e-05,7.99998
74,8,3.69151,0.00474846,0.00802937,3.6915,8,0.000245599,-0.000170577,7.99997
74,8,1.51079,0.00276308,0.00699278,1.51077,8,-0.00276336,0.0117981,7.99997
74,8,0.0911544,-5.42823e-05,0.000530359,0.0911514,8,-5.38951e-05,0.00013976,7.99999
74,8,0.897628,0.00231703,0.000932132,0.897625,8,0.000178232,-0.000453586,7.99999
74,8,0.437919,0.00337829,0.0010644,0.437904,8,0.00387567,0.00170508,7.99998
74,8,3.64162,-0.00343422,-0.00326528,3.64162,8,8.59799e-06,-3.5716e-05,7.99998
74,8,0.0615843,0.000559808,-0.00068839,0.0615757,8,-2.80352e-05,-6.94983e-05,7.99999
74,8,0.0554835,-0.000374814,-0.00219396,0.0554365,8,0.00121164,-0.000690917,7.99995
74,8,1.30431,-0.0114891,0.00244704,1.30426,8,-0.00560909,0.00847207,7.99993
74,8,0.00200221,0.00133773,0.000447596,0.00132583,8,0.00128092,-0.000394716,7.99932
74,8,0.114145,8.36886e-05,-0.000995436,0.11414,8,0.00138865,-0.000249947,7.99999
74,8,0.121078,0.000557293,0.000195514,0.121076,8,3.77188e-05,-3.99029e-06,7.99999
74,8,0.414888,-0.000384664,-0.001956,0.414883,8,0.000379728,0.000920683,7.99999
74,8,0.513783,0.000975422,-0.00398086,0.513767,8,0.00300619,-0.00265167,7.99998
74,8,1.33991,-0.00399452,-0.00134231,1.33991,8,-0.000844383,0.00106275,7.99998
74,8,0.81684,0.00249629,-0.00183875,0.816834,8,-0.000941733,-0.0019367,7.99999
74,8,0.160872,-0.000679101,-0.00074433,0.160868,8,0.000289361,-0.000236706,7.99999
74,8,0.0152463,0.00080114,0.000614891,0.0152043,8,0.00772701,0.002183,7.99995
74,8,0.0434707,-0.000129218,0.000686069,0.0434621,8,0.00019624,0.000514871,7.99999
74,8,3.15828,0.00434001,-0.00393276,3.15827,8,-3.15556e-05,3.92559e-05,7.99998
74,8,7.32131,-0.0264623,-0.0185594,7.32124,8,-0.0172893,-0.00963285,7.99973
74,8,0.342588,0.00271319,-0.00314628,0.342563,8,0.00147865,0.00043643,7.99997
74,8,1.84864,0.00397211,-0.00208311,1.84864,8,1.18285e-05,4.85044e-06,7.99998
74,8,0.763679,-0.00124207,-0.00244108,0.763674,8,-0.00893489,-0.00397772,7.99998
74,8,0.118987,-0.000458775,0.00100167,0.11898,8,-0.00127643,0.000353372,7.99999
74,8,0.200035,-0.00216216,0.0073541,0.199888,8,-0.000409083,0.000493414,7.99984
74,8,1.22543,0.000768711,0.0031323,1.22543,8,-0.00174032,0.00588803,7.99999
74,8,3.17518,0.00727581,0.00529876,3.17517,8,0.0161083,-0.00545466,7.99996
74,8,0.0156791,-0.00037052,-0.000196455,0.0156652,8,-8.04275e-05,-0.000200203,7.99998
74,8,0.159911,-0.00383982,0.0130174,0.159333,8,-0.0107599,0.00857608,7.99941
74,8,1.09512,-0.00415974,0.00988025,1.09507,8,0.000773353,0.000912893,7.99993
74,8,0.0159802,-6.50967e-05,0.000238319,0.0159702,8,-0.000199782,0.000535598,7.99998
74,8,5.20029,-0.0157281,0.0038412,5.20026,8,-0.0164788,-0.000391319,7.99995
74,8,6.30864,0.00879319,-0.00424552,6.30863,8,-0.000812536,2.80463e-06,7.99993
74,8,0.496293,0.00234976,0.000285393,0.496287,8,8.38674e-07,4.54825e-05,7.99999
74,8,2.00153,-0.00688318,-0.00462396,2.00151,8,0.000293978,0.000616991,7.99997
74,8,0.0837908,0.000525615,-0.000443565,0.0837864,8,0.000138052,0.000578198,7.99999
74,8,0.120771,0.00176662,8.5785e-05,0.120757,8,-0.000514491,-0.000341766,7.99998
74,8,1.46507,0.00254548,0.00494706,1.46506,8,0.00190739,-0.00030055,7.99998
74,8,1.63761,0.00276752,0.00392511,1.6376,8,-2.44109e-05,0.000927863,7.99998
74,8,0.148894,-0.000269953,0.000633202,0.148891,8,-0.000272832,0.000125333,7.99999
74,8,0.220287,0.0017488,0.00310112,0.220257,8,-0.00214648,-0.000180633,7.99996
74,8,0.667903,-0.00112915,0.000592145,0.667901,8,-0.000240784,0.000225508,7.99999
74,8,0.102942,-0.00105964,0.000275184,0.102935,8,-0.000942792,0.000588918,7.99999
74,8,1.7271,0.00263356,-0.00224992,1.72709,8,-0.000501374,-0.000644265,7.99999
74,8,6.07185,-0.00913692,-0.0156964,6.07182,8,0.000605727,5.71723e-05,7.99986
74,8,1.48643,0.0112406,0.00955607,1.48635,8,-0.000208364,-0.00036119,7.9999
74,8,0.565885,0.000650105,-0.00350873,0.565874,8,-0.00118232,0.000757726,7.99998
74,8,4.89037,-0.00366729,-0.00269509,4.89037,8,0.000831705,0.000544883,7.99998
74,8,1.57914,0.0075694,0.0032186,1.57912,8,-1.17343e-05,7.94278e-05,7.99997
74,8,0.447688,-0.00808335,0.00209374,0.44761,8,-0.0108028,-0.00223795,7.99991
74,8,0.275947,0.00268988,0.000873811,0.275932,8,0.000282729,-0.00107685,7.99998
74,8,0.0353729,0.000971194,-0.0028472,0.035241,8,0.0041908,-0.00312702,7.99986
74,8,0.133878,-0.000702397,-0.00146186,0.133867,8,-3.41144e-05,4.12719e-05,7.99998
74,8,0.0156229,-0.000287786,1.25751e-05,0.0156119,8,0.000300347,7.77873e-05,7.99998
74,8,1.6196,-0.00753381,-0.0101828,1.61955,8,0.000275722,0.000668347,7.99993
74,8,0.526181,0.00164673,0.00147209,0.526176,8,-0.00378146,0.00579866,7.99999
74,8,0.723365,-0.0023066,-0.000162174,0.723361,8,-0.000148188,-0.00129264,7.99999
74,8,0.00756715,-0.000497912,-0.00102348,0.0074636,8,0.000397294,-0.000390454,7.99989
74,8,2.76912,0.00147188,0.0057177,2.76912,8,0.00389442,0.00252153,7.99998
74,8,0.00153506,0.000107997,0.000125025,0.00143805,8,8.74777e-05,6.42213e-06,7.9999
74,8,0.381078,0.00456701,0.00100197,0.381049,8,-9.71792e-05,0.000141264,7.99996
74,8,0.0705262,0.00283255,-0.000754848,0.0704634,8,-0.000287733,7.27539e-05,7.99993
74,8,1.48036,-0.00381461,0.00130859,1.48035,8,-0.00491518,0.00658177,7.99998
74,8,3.42445,0.00634163,-0.0191282,3.42439,8,-0.000106778,-0.000656309,7.99989
74,8,4.35258,-0.00107076,0.000381889,4.35258,8,0.00213845,0.0047029,7.99998
74,8,1.83664,-0.0119149,0.001031,1.8366,8,0.00131581,0.000361547,7.99994
74,8,0.0254519,-0.000684569,0.000374866,0.0254348,8,-6.25638e-05,-1.27781e-05,7.99998
74,8,0.173753,0.00047467,-0.000408803,0.173752,8,0.000200595,-0.000252588,7.99999
74,8,0.169678,0.000452592,0.000234028,0.169677,8,-3.07941e-06,-9.75557e-05,7.99999
74,8,4.79655,0.00140701,0.00266076,4.79655,8,-0.000608311,-0.000790945,7.99998
74,8,3.10644,-0.0134075,0.00132301,3.10641,8,0.00116958,-0.00182305,7.99994
74,8,2.98453,0.00149994,0.00130887,2.98452,8,0.00254939,0.000684774,7.99999
74,8,1.01391,-0.000152137,-0.0028989,1.01391,8,0.00137492,0.000396904,7.99999
74,8,5.20234,-0.000646941,-0.00942144,5.20233,8,0.0158462,-0.00932164,7.99992
74,8,2.00114,0.00564741,-0.0098088,2.0011,8,0.00313634,-0.00229138,7.99995
74,8,0.181812,-0.000151431,0.000204957,0.181811,8,8.5919e-05,4.52325e-05,7.99999
74,8,0.36629,-0.00126307,0.00113192,0.366286,8,-0.00081651,0.00289128,7.99999
74,8,5.25126,-0.0245467,0.0158772,5.25118,8,0.0055255,0.0093628,7.99973
74,8,0.195613,2.06554e-05,0.000815735,0.195611,8,0.00023631,-0.000173629,7.99999
74,8,4.28158,-0.00306549,-0.00191953,4.28158,8,-0.00228552,0.000520259,7.99998
74,8,1.2017,0.00352414,0.00192266,1.20169,8,-0.000636197,-0.000726315,7.99998
74,8,4.36384,-0.0121749,0.00456465,4.36382,8,-0.0177563,-0.00518956,7.99995
74,8,1.19891,-0.000439813,0.00120012,1.19891,8,-6.53049e-05,-4.06987e-06,7.99999
74,8,0.0235587,-0.000541972,-0.00010306,0.0235467,8,-0.00115688,0.000123151,7.99998
74,8,5.42656,0.000673918,-0.00647833,5.42655,8,-0.000158622,0.0001282,7.99997
74,8,0.588221,0.00282929,-0.00163941,0.588211,8,-1.50129e-05,-2.86412e-05,7.99998
74,8,1.95287,-0.0017484,0.000241846,1.95287,8,-0.000943181,-0.000387345,7.99999
74,8,5.52352,0.0110224,-0.0114119,5.5235,8,-0.001449,-0.000751736,7.9999
74,8,0.651759,-0.00205841,0.000484349,0.651755,8,-0.000420327,-0.000352331,7.99999
74,8,0.653488,0.000349385,-0.000398858,0.653487,8,0.000154269,-5.89747e-05,7.99999
74,8,0.207174,-0.000523425,-0.00271149,0.207155,8,-0.000771057,-0.00074016,7.99997
74,8,0.570803,0.000518668,0.00228119,0.570798,8,0.00302668,-0.00158967,7.99999
74,8,0.0568847,-0.000755034,-0.000354646,0.0568763,8,0.00866931,-0.00458141,7.99998
74,8,3.32427,0.00218958,-0.00178374,3.32427,8,0.000271923,-4.05302e-05,7.99999
74,8,0.567905,0.000836877,-0.00173957,0.567901,8,-0.000237683,-0.000151186,7.99999
74,8,0.0978435,-0.000263232,0.000388077,0.097841,8,-8.15205e-07,0.000250985,7.99999
74,8,0.717522,0.00400281,-0.00624934,0.717483,8,0.000197043,9.5288e-05,7.99995
74,8,4.9968,0.00151123,0.000398618,4.9968,8,0.00271699,-0.00082939,7.99998
74,8,0.0747881,0.00124899,0.00140815,0.0747627,8,-0.000487674,7.49847e-05,7.99997
74,8,0.144687,8.36373e-05,-0.00157833,0.144677,8,0.000716151,-0.00241248,7.99998
74,8,0.125832,-0.00339275,-0.00249946,0.125761,8,-0.00190939,-0.00391998,7.99992
74,8,6.24781,0.000560347,-0.0152468,6.24779,8,0.0015387,0.000561396,7.99988
74,8,5.10129,-0.00275664,-0.000680723,5.10129,8,-0.000410869,-0.00031284,7.99998
74,8,0.766149,-0.00526507,-0.0117492,0.766041,8,-0.00676226,-0.00669039,7.99988
74,8,1.37787,0.00174511,0.000341762,1.37787,8,5.15524e-05,-0.000106128,7.99999
74,8,0.644124,-0.00593113,-0.000272963,0.644096,8,-0.00254234,-0.000295396,7.99996
74,8,0.390966,-0.00456751,0.00429109,0.390915,8,-5.96652e-05,0.00150304,7.99994
74,8,5.35229,0.0123754,-0.0186583,5.35224,8,0.00152412,-0.000530198,7.99985
74,8,3.36846,0.00491469,-0.00633122,3.36845,8,7.96199e-05,3.48921e-05,7.99997
74,8,1.47564,0.00896401,0.00376629,1.47561,8,-0.000163199,7.38377e-05,7.99995
74,8,0.0221232,-0.000226244,-0.000449464,0.0221116,8,-4.91744e-05,7.60966e-05,7.99998
74,8,0.43383,0.00332231,0.00336615,0.433804,8,-0.000264867,-0.000264508,7.99997
74,8,0.0391846,-0.00055778,8.0192e-05,0.0391772,8,-1.57931e-05,-1.61542e-05,7.99999
74,8,0.482293,0.000249533,-0.000276179,0.482292,8,-0.00151355,-0.00298628,7.99999
74,8,4.76713,-0.00509049,0.00532112,4.76713,8,0.000637411,1.82805e-05,7.99997
74,8,0.298949,0.00298179,0.00275378,0.298921,8,0.00013097,0.00192413,7.99996
74,8,0.199572,-0.000284827,6.88793e-05,0.199571,8,-3.71766e-05,0.00017807,7.99999
74,8,0.232464,-1.53264e-05,0.00169255,0.232457,8,0.00189304,-0.000293739,7.99999
74,8,0.47737,-0.000510603,-0.000791614,0.477369,8,0.000291764,-8.96781e-05,7.99999
74,8,4.1414,-0.00238699,-0.000859318,4.14139,8,0.00205982,0.000388812,7.99998
74,8,0.140025,0.000135937,-0.00121572,0.140019,8,-4.14524e-07,-0.000214865,7.99999
74,8,0.00235544,0.000770308,-0.0014564,0.00160391,8,-0.00152537,-0.00165027,7.99924
74,8,2.95469,0.0022456,0.00388449,2.95469,8,0.000174768,-5.85826e-05,7.99998
74,8,0.0415375,-0.000648665,6.8088e-05,0.0415293,8,-0.000208086,-0.000992932,7.99999
74,8,3.91623,0.00311732,-0.0024524,3.91623,8,-3.90758e-05,2.10421e-06,7.99998
74,8,0.0686172,0.000168544,0.00274956,0.06856,8,9.07429e-05,-8.44114e-05,7.99994
74,8,1.87274,0.00238097,0.0074174,1.87273,8,-0.000536425,-0.000983573,7.99997
74,8,0.471458,-0.00396247,0.00019188,0.471441,8,0.00133902,0.00156034,7.99997
74,8,3.82036,-0.00798626,0.000380023,3.82035,8,0.000318346,-9.51363e-05,7.99997
74,8,2.01806,0.00235049,0.00184304,2.01806,8,-2.11033e-05,-0.000189604,7.99999
74,8,0.345456,0.00263421,-0.000299766,0.345445,8,0.000121456,0.000133229,7.99998
74,8,0.802463,0.00879255,-0.0143054,0.802287,8,-0.00168558,-0.0018023,7.9998
74,8,0.610086,-0.00127087,-0.00099359,0.610084,8,-4.47953e-05,-7.39226e-05,7.99999
74,8,1.75451,-0.00176592,0.0171918,1.75442,8,-0.000592587,-0.000118254,7.99988
74,8,0.476485,0.0124888,0.0321387,0.475236,8,-0.00295009,-0.000822939,7.99866
74,8,0.0193261,0.00280655,-0.00397574,0.0186964,8,0.00399614,-0.00677219,7.99936
74,8,0.659184,0.00244686,-0.00662533,0.659146,8,-3.99479e-05,0.000121531,7.99995
74,8,0.0758108,0.00144964,-0.0014563,0.0757812,8,0.00271447,-0.000525631,7.99996
74,8,0.0938377,0.00167393,-0.00149164,0.0938095,8,0.00174952,-0.000537636,7.99997
74,8,0.0903659,0.000675221,0.000352785,0.0903613,8,0.00157838,0.00060909,7.99999
74,8,5.84592,-0.00587695,-0.00227885,5.84592,8,0.000797313,0.00352969,7.99996
74,8,1.28756,0.00274145,-0.00096319,1.28756,8,-1.60596e-05,0.000441263,7.99999
74,8,0.00975738,-0.000183985,0.000373062,0.00973511,8,-0.000258912,4.9008e-05,7.99997
74,8,0.349922,-0.00187495,0.00435918,0.34989,8,-0.000257618,-0.000316275,7.99996
74,8,2.58029,-0.00488497,0.0145839,2.58024,8,-0.00556893,0.0178486,7.99994
74,8,0.411988,-0.00165852,-0.000356863,0.411984,8,-3.34434e-05,-0.000108101,7.99999
74,8,2.34002,-0.00307865,-0.00322977,2.34002,8,4.84963e-05,-0.000100887,7.99999
74,8,6.63522,0.00712581,0.0164702,6.63519,8,8.61848e-05,0.00165987,7.99984
74,8,0.0145026,0.00212375,-0.00282615,0.0140559,8,-0.00418493,0.000757859,7.99954
74,8,0.620402,0.00182428,0.000603645,0.620399,8,0.00138111,0.00170495,7.99999
74,8,1.68685,0.0100506,-0.00874615,1.6868,8,-0.000709866,-0.000532015,7.99992
74,8,2.83302,0.00412209,-0.00224877,2.83302,8,0.000823369,0.00361587,7.99998
74,8,3.66272,0.0027232,-0.0076561,3.66271,8,-0.00615306,-0.010891,7.99997
74,8,0.0614684,0.00177544,-0.000765514,0.0614359,8,0.00297447,-0.00131346,7.99996
74,8,0.0915035,-0.00131854,0.000739439,0.0914896,8,-4.05995e-05,-1.3613e-05,7.99998
74,8,4.06359,-0.0024841,-0.0068409,4.06359,8,-0.00174562,-0.0037128,7.99998
74,8,0.0728858,-0.000164338,-0.000480932,0.0728823,8,-0.000856779,0.000324499,7.99999
74,8,3.02464,-0.0111506,-0.00492734,3.02462,8,-0.000374854,0.000431363,7.99995
74,8,7.29795,0.00367343,0.0105647,7.29794,8,7.10231e-06,0.00104144,7.99985
74,8,0.150906,-0.000252441,0.00110208,0.150901,8,0.000133316,7.76858e-05,7.99999
74,8,1.89999,-0.00634582,0.00421281,1.89997,8,-0.00244688,-0.000329265,7.99997
74,8,0.0492216,-0.000660854,0.00019559,0.0492141,8,4.09251e-06,-4.3699e-05,7.99999
74,8,0.0310573,-0.00135238,0.0011563,0.031002,8,-0.000130021,-0.000236759,7.99994
74,8,1.40731,0.000446874,0.00241561,1.40731,8,-0.00108614,-0.00125941,7.99999
74,8,0.583203,-0.000765913,-0.00232861,0.583198,8,0.000184802,-0.000111205,7.99999
74,8,2.70646,0.00758412,-0.00575152,2.70644,8,-0.000270119,-0.00262523,7.99997
74,8,0.111936,-0.000149556,-0.0004685,0.111934,8,-0.000114102,-0.00102429,7.99999
74,8,1.20517,-7.64029e-05,-0.00349908,1.20516,8,-3.64011e-05,1.46971e-05,7.99999
74,8,0.253807,0.000306357,-0.0011333,0.253803,8,-0.00164198,-0.00165995,7.99999
74,8,0.0584681,-0.000454141,-0.00196941,0.0584309,8,-0.00513251,0.00148544,7.99995
74,8,0.315859,0.000885763,0.000470322,0.315857,8,0.000127255,-2.4229e-05,7.99999
74,8,1.26661,0.00214348,0.00400147,1.2666,8,-0.00269058,0.00386832,7.99998
74,8,0.524321,0.00101509,0.000211066,0.524319,8,0.00151412,-0.000788608,7.99999
74,8,0.0511046,-0.00177453,-0.000603912,0.0510676,8,0.000237062,-0.000197939,7.99996
74,8,1.41029,0.00680401,-0.0127752,1.41022,8,-0.00667996,-0.00334517,7.9999
74,8,0.0752149,-0.00154661,-3.03871e-05,0.0751972,8,4.03705e-05,-5.77847e-05,7.99998
74,8,2.59135,-0.00985303,-0.00973069,2.59131,8,-0.0292839,-0.0180959,7.99991
74,8,0.112864,0.000506877,0.000791671,0.112859,8,-0.000223867,0.000144094,7.99999
74,8,1.89191,-0.0144469,0.00159578,1.89186,8,7.75236e-05,-0.000118925,7.99992
74,8,0.0406078,0.0005669,-3.6405e-05,0.0406007,8,-6.4103e-05,-8.44169e-05,7.99999
74,8,6.4945,-0.00172292,0.00599113,6.4945,8,0.000340386,0.000371673,7.99995
74,8,3.03851,-0.0137031,-0.0016957,3.03848,8,1.7336e-05,0.00015197,7.99994
74,8,0.0220228,0.000167812,-0.0001084,0.022016,8,8.16526e-05,-8.44494e-05,7.99999
74,8,2.08282,-0.00411352,-0.00465943,2.08281,8,9.55006e-05,-6.92864e-05,7.99998
74,8,1.21535,-0.0141502,0.0201779,1.2151,8,-0.000287635,0.000614672,7.9997
74,8,0.0555701,-0.00171055,-0.000405862,0.0555399,8,-0.00174253,-0.00226421,7.99996
74,8,2.40798,0.00414409,6.57163e-05,2.40798,8,-0.000610343,0.000600848,7.99999
74,8,3.8343,0.0043745,-0.00046954,3.83429,8,-0.000148564,-0.00162342,7.99998
74,8,3.29196,-0.00158911,0.00382746,3.29196,8,-0.000127949,4.58259e-05,7.99998
74,8,3.11041,-0.0160303,-0.002341,3.11036,8,2.43031e-05,0.000395583,7.99992
74,8,0.0327405,-0.00183177,0.00173231,0.0326393,8,-0.00147429,-0.000933073,7.99989
74,8,0.0242651,0.000537407,0.000500412,0.0242486,8,5.11671e-05,0.000270344,7.99998
74,8,1.59778,-0.0156782,-0.00157694,1.5977,8,-0.00283529,-0.00246143,7.9999
74,8,1.09126,-0.00243634,0.00780688,1.09123,8,-0.00155946,-0.00397049,7.99995
74,8,0.293702,0.00098799,-0.00170988,0.293695,8,0.000150632,1.72284e-05,7.99999
74,8,2.63551,0.0307013,-0.0302647,2.63516,8,-0.000562433,0.000665506,7.99946
74,8,0.00478844,0.00012459,-0.000197442,0.00475537,8,0.000444345,0.000222912,7.99996
74,8,4.49283,0.00431349,0.000678481,4.49283,8,-0.000508274,0.000314448,7.99998
74,8,2.34842,0.00161643,0.00815786,2.34841,8,4.48674e-05,0.000385998,7.99997
74,8,0.941058,-0.00468025,0.0022978,0.941044,8,0.000149618,9.98862e-05,7.99998
74,8,0.362902,0.000976742,-0.00102532,0.362899,8,0.000133114,0.000478418,7.99999
74,8,0.169922,0.00286889,-0.000351841,0.169897,8,-0.000244219,-0.000647529,7.99997
74,8,0.99513,0.0138348,-0.0343449,0.99444,8,0.0069696,-0.00367746,7.99923
74,8,1.47946,0.0030652,-0.000374462,1.47946,8,0.000331233,-0.000388569,7.99999
74,8,1.08128,-0.0119012,-0.00138479,1.08121,8,-0.000723604,-0.000102696,7.99992
74,8,2.05859,0.00861139,-0.000544748,2.05857,8,8.31553e-05,-0.000184223,7.99997
74,8,3.02256,0.00714721,-0.0016146,3.02255,8,7.43474e-06,0.000136355,7.99998
74,8,0.0122975,-0.000187604,0.000472682,0.0122764,8,6.30002e-05,0.000407318,7.99997
74,8,0.0362934,0.000457097,9.43175e-05,0.0362869,8,8.87808e-05,-0.000191486,7.99999
74,8,0.363132,0.00152015,-0.00073726,0.363128,8,-7.01176e-05,-0.000106034,7.99999
74,8,3.49289,-0.0144245,0.0199592,3.4928,7.99999,-0.0369673,0.0473746,7.99975
74,8,1.29845,0.00366838,-0.00281328,1.29844,8,1.93637e-05,-5.12264e-05,7.99998
74,8,6.18165,0.00435454,0.0101265,6.18164,8,0.00349433,0.00843216,7.99996
74,8,4.62036,0.00284688,0.00267246,4.62035,8,-0.000536929,0.00251741,7.99998
74,8,0.967934,-0.0287582,-0.00803264,0.967473,8,-0.025952,-0.00640231,7.99953
74,8,1.20736,-0.00880514,0.0144354,1.20724,8,-0.000173813,6.45351e-05,7.99985
74,8,4.64072,-0.00740524,0.00055028,4.64071,8,-0.000605202,-0.00103209,7.99997
74,8,0.335967,3.82378e-05,-0.00148312,0.335963,8,0.000400337,-0.000187988,7.99999
74,8,2.37911,0.00440249,-0.0109941,2.37908,8,-7.09074e-05,-0.000552308,7.99995
74,8,0.88875,2.05192e-05,-0.000582268,0.88875,8,-2.14353e-05,-1.47046e-05,7.99999
74,8,1.55619,0.000796873,0.00729089,1.55617,8,0.000607126,-3.96347e-05,7.99997
74,8,0.0255885,0.000185324,-5.30703e-06,0.0255828,8,0.000155618,-7.42652e-05,7.99999
74,8,0.269934,0.000886032,0.00134154,0.269929,8,-0.000134015,-3.07915e-05,7.99999
74,8,0.878911,0.000328208,0.000484117,0.87891,8,-6.89295e-06,-5.14165e-05,7.99999
74,8,0.974049,0.00230893,-0.000926716,0.974046,8,2.93285e-05,-0.00386325,7.99999
74,8,5.23299,0.0119912,-0.0192687,5.23294,8,-0.000783186,-0.00337773,7.99986
74,8,0.0331423,-0.00213858,-0.00118238,0.0330481,8,0.000203732,0.00132161,7.9999
74,8,2.00428,-0.00486797,0.00609262,2.00427,8,-0.000145773,-4.7364e-05,7.99997
74,8,0.151299,-0.000169495,0.00172695,0.151288,8,9.3409e-05,-0.000102316,7.99998
74,8,0.963913,0.00303366,-0.00244126,0.963905,8,-2.62548e-05,-0.000141761,7.99998
74,8,0.02891,-0.00034972,-0.000407358,0.0289005,8,7.48775e-05,0.000325832,7.99998
74,8,0.0455957,-0.00139616,0.000879084,0.045563,8,7.04034e-05,0.000152315,7.99996
74,8,2.69922,-0.00737297,0.0196012,2.69914,8,0.000284714,0.00123218,7.99987
74,8,0.0442293,-0.000281773,0.00196765,0.0441817,8,0.000129379,5.44664e-05,7.99995
74,8,1.9073,0.00759862,-0.00865236,1.90726,8,3.91522e-05,0.000109921,7.99995
74,8,0.088653,-0.00177788,0.00199476,0.0886113,8,0.00181324,-0.00399341,7.99995
74,8,1.53794,0.00681122,0.00179479,1.53792,8,-0.0016651,0.00165385,7.99997
74,8,1.79841,-0.000921092,3.12906e-05,1.79841,8,-8.41571e-05,5.6082e-05,7.99999
74,8,2.69383,0.00439348,0.00416201,2.69383,8,0.000109773,-0.00083936,7.99998
74,8,0.049683,-0.000466439,-0.000192917,0.0496778,8,-4.60313e-05,-5.32711e-05,7.99999
74,8,0.0367533,0.000240151,-0.000134003,0.0367487,8,0.000650297,-0.00107552,7.99999
74,8,0.0839226,0.00118197,-0.00210464,0.0838863,8,-5.82226e-05,7.55441e-05,7.99996
74,8,0.487254,0.00223636,-0.00313262,0.487238,8,-0.000159147,-0.000137711,7.99998
74,8,0.134551,0.000879246,0.000237328,0.134546,8,0.00015545,-0.000163683,7.99999
74,8,0.0127841,0.000531887,0.00169085,0.0126503,8,-0.00194428,0.00108003,7.99986
74,8,0.106562,0.00300101,-0.00251294,0.106489,8,-0.0004779,-0.000470245,7.99992
74,8,4.15918,0.00625785,-0.00498765,4.15917,8,0.00453001,-0.0049023,7.99998
74,8,0.0496997,-0.000239275,5.03775e-05,0.0496965,8,-0.000139371,5.21733e-05,7.99999
74,8,0.106362,-0.000258804,-0.000110141,0.106361,8,2.71117e-05,1.04914e-05,7.99999
74,8,0.627608,-0.00229015,-0.00086008,0.627603,8,0.00143384,0.0013064,7.99999
74,8,0.262726,-0.00646683,0.000175446,0.262646,8,-0.00781776,-0.00156975,7.99991
74,8,0.0279153,0.000960425,-0.0010111,0.0278758,8,-0.000469967,-0.000823464,7.99995
74,8,0.00186311,0.00119583,0.000734414,0.00111385,8,0.00152203,5.32314e-05,7.99924
74,8,1.2707,0.000878679,0.001628,1.2707,8,-0.000112841,0.00049082,7.99999
74,8,0.0504546,0.000514063,-0.000994552,0.0504396,8,0.000470983,9.91075e-05,7.99998
74,8,0.531892,0.000370661,0.0013418,0.53189,8,0.00132397,-0.0010671,7.99999
74,8,0.182165,0.000364905,-0.000184249,0.182164,8,0.000194343,-1.91706e-06,7.99999
74,8,0.0433079,0.000254191,-0.00039434,0.0433023,8,0.000158265,0.000128438,7.99999
74,8,3.81943,-0.00608324,-0.00447544,3.81942,8,0.000850276,-0.000356951,7.99997
74,8,0.496011,-0.00517204,-0.00095217,0.495983,8,-0.0021866,-0.00138703,7.99996
74,8,0.936937,0.00043802,0.00202384,0.936934,8,0.000174107,-0.000164008,7.99999
74,8,0.398067,-0.00316818,0.00729257,0.397987,8,-0.00266296,0.00369838,7.99991
74,8,0.025738,0.000443805,-0.000202652,0.0257283,8,8.39862e-05,-4.95753e-05,7.99998
74,8,3.59873,-0.000945457,-0.0015583,3.59873,8,4.20801e-05,4.79156e-05,7.99999
74,8,0.178299,0.000564416,0.000925378,0.178295,8,0.000168937,1.99766e-05,7.99999
74,8,0.0416679,-0.000344597,-0.000391713,0.0416615,8,-4.95349e-05,2.56962e-05,7.99999
74,8,0.364516,0.00630008,0.00594808,0.364413,8,-0.00063806,0.0126353,7.99988
74,8,0.185656,0.0070149,-0.000889852,0.185521,8,0.000990836,-0.000887493,7.99986
74,8,4.26264,-0.00254347,-0.00166967,4.26264,8,-0.000107326,0.000232769,7.99998
74,8,0.0077401,-0.00123087,0.000442382,0.00761165,8,2.98985e-05,-0.000185146,7.99987
